timestamp,machine_id,failure,val1,val2,val3,val4,field7,val5,val6,val7
2020-03-19 22:38:00,Z20109,0,42938103,290,14800,238,10,3,3,30.5
2020-03-19 22:40:00,Z20109,0,82790999,249,21915,344,12,2,1,30.9
2020-03-19 22:42:00,Z20109,0,19638912,31,2077,270,11,0,3,4.6
2020-03-19 22:44:00,Z20109,0,53824730,30,16056,102,9,2,4,42.3
2020-03-19 22:46:00,Z20109,0,73858848,325,16553,118,10,0,1,31.6
2020-03-19 22:48:00,Z20109,0,49005238,153,16541,91,10,3,0,33.9
2020-03-19 22:50:00,Z20109,0,63114988,324,453,50,11,3,3,37.0
2020-03-19 22:52:00,Z20109,0,84359111,167,22853,368,12,0,0,42.1
2020-03-19 22:54:00,Z20109,0,37563724,240,11902,147,11,2,3,41.0
2020-03-19 22:56:00,Z20109,0,27692650,365,8231,145,11,0,1,45.3
2020-03-19 22:58:00,Z20109,0,76394588,333,16057,145,11,3,2,12.2
2020-03-19 23:00:00,Z20109,0,62802798,201,9569,507,11,3,1,49.1
2020-03-19 23:02:00,Z20109,0,20748992,371,19260,120,11,1,2,67.3
2020-03-19 23:04:00,Z20109,0,95896089,139,19707,40,11,1,0,58.5
2020-03-19 23:06:00,Z20109,0,56907347,305,11352,213,10,1,4,38.4
2020-03-19 23:08:00,Z20109,0,104669630,113,21812,334,12,1,4,17.3
2020-03-19 23:10:00,Z20109,0,46639122,189,16779,436,12,3,0,64.7
2020-03-19 23:12:00,Z20109,0,45809664,180,8562,44,9,3,2,50.0
2020-03-19 23:14:00,Z20109,0,98458961,234,21430,277,12,1,3,26.3
2020-03-19 23:16:00,Z20109,0,72352042,229,12661,338,10,3,4,6.6
2020-03-19 23:18:00,Z20109,0,14643887,49,15083,25,11,1,4,61.7
2020-03-19 23:20:00,Z20109,0,40780319,252,20843,313,10,0,4,22.9
2020-03-19 23:22:00,Z20109,0,71738814,110,9298,107,10,1,2,50.2
2020-03-19 23:24:00,Z20109,0,104303918,312,1964,173,9,3,3,12.6
2020-03-19 23:26:00,Z20109,0,22726925,127,2380,83,11,3,0,11.4
2020-03-19 23:28:00,Z20109,0,97227363,225,20242,198,10,1,4,13.1
2020-03-19 23:30:00,Z20109,0,45413181,327,14014,239,12,1,4,0.8
2020-03-19 23:32:00,Z20109,0,32920577,116,22485,423,10,1,0,23.6
2020-03-19 23:34:00,Z20109,0,91359254,195,14803,447,9,1,2,35.7
2020-03-19 23:36:00,Z20109,0,45930189,168,22599,247,10,3,2,58.8
2020-03-19 23:38:00,Z20109,0,75659615,108,10699,338,9,2,0,69.4
2020-03-19 23:40:00,Z20109,0,44825881,211,12041,110,10,0,1,8.7
2020-03-19 23:42:00,Z20109,0,36602103,135,13203,261,12,3,1,69.4
2020-03-19 23:44:00,Z20109,0,16958360,341,4035,525,9,3,0,37.7
2020-03-19 23:46:00,Z20109,0,28654294,180,8314,366,11,0,0,12.7
2020-03-19 23:48:00,Z20109,1,108848191,4821,34270,695,11,4,5,96.1
2020-03-19 23:50:00,Z20109,0,36060865,244,12019,464,11,3,0,25.5
2020-03-19 23:52:00,Z20109,0,54528159,262,24617,451,12,3,3,61.8
2020-03-19 23:54:00,Z20109,0,88056165,241,10182,6,10,1,3,18.9
2020-03-19 23:56:00,Z20109,0,39412823,105,17021,360,12,0,3,20.4
2020-03-19 23:58:00,Z20109,0,104705387,167,5026,395,12,0,1,48.0
